maghrébin	f	maghrébinnes
maghzen	m	maghzens
magicien	m	magiciens
magicienne	f	magiciennes
magie	f	magies
magister	m	magisters
magistrale	f	magistrales
magistrat	m	magistrats
magistrature	f	magistratures
magistère	m	magistères
magma	m	magmas
magnan	m	magnans
magnanarelle	f	magnanarelles
magnanerie	f	magnaneries
magnanier	m	magnaniers
magnanimité	f	magnanimités
magnat	m	magnats
magnificat	m	magnificat
magnificence	f	magnificences
magnitude	f	magnitudes
magnolia	m	magnolias
magnum	m	magnums
magnésie	f	magnésies
magnésiothermie	f	magnésiothermies
magnésite	f	magnésites
magnésium	m	magnésiums
magnétisation	f	magnétisations
magnétiseur	m	magnétiseurs
magnétiseuse	f	magnétiseuses
magnétisme	m	magnétismes
magnétite	f	magnétites
magnétocassette	f	magnétocassettes
magnétochimie	f	magnétochimies
magnétodynamique	f	magnétodynamiques
magnétomètre	m	magnétomètres
magnétométrie	f	magnétométries
magnéton	m	magnétons
magnétopause	f	magnétopauses
magnétophone	m	magnétophones
magnétoscopage	m	magnétoscopages
magnétoscope	m	magnétoscopes
magnétosphère	f	magnétosphères
magnétostatique	f	magnétostatiques
magnétostriction	f	magnétostrictions
magnétron	m	magnétrons
magot	m	magots
magouillage	m	magouillages
magouille	f	magouilles
magouilleur	m	magouilleurs
magret	m	magrets
magyarisation	f	magyarisations
mah-jong	m	mah-jongs
maharadjah	m	maharadjahs
maharajah	m	maharajahs
maharani	f	maharanis
mahatma	m	mahatmas
mahométan	m	mahométans
mahométane	f	mahométanes
mahométisme	m	mahométismes
mahonia	m	mahonias
mahonne	f	mahonnes
mai	m	mais
maie	f	maies
maigreur	f	maigreurs
maigrichon	m	maigrichons
maigrichonne	f	maigrichonnes
mail	m	mails
mail-coach	m	mail-coaches
mailing	m	mailings
maillage	m	maillages
maillard	m	maillards
maille	f	mailles
maillechort	m	maillechorts
maillet	m	maillets
mailletage	m	mailletages
mailleton	m	mailletons
maillochage	m	maillochages
mailloche	f	mailloches
maillon	m	maillons
maillot	m	maillots
maillotage	m	maillotages
maillotin	m	maillotins
maillure	f	maillures
main	f	mains
main-d'oeuvre	f	mains-d'oeuvre
main-forte	f	main-fortes
mainate	m	mainates
mainlevée	f	mainlevées
mainmise	f	mainmises
mainmortable	m	mainmortables
mainmorte	f	mainmortes
maintenance	f	maintenances
mainteneur	m	mainteneurs
maintenue	f	maintenues
maintien	m	maintiens
maire	m	maires
mairesse	f	mairesses
mairie	f	mairies
maison	f	maisons
maison-mère	f	maisons-mères
maisonnette	f	maisonnettes
maisonnée	f	maisonnées
majesté	f	majestés
majeur	m	majeurs
majeure	f	majeures
majeure	f	majeures
majolique	f	majoliques
major	m	majors
majoral	m	majoraux
majorant	m	majorants
majorat	m	majorats
majoration	f	majorations
majordome	m	majordomes
majorette	f	majorettes
majorité	f	majorités
majorquin	m	majorquins
majorquine	f	majorquines
majuscule	f	majuscules
makhzen	m	makhzens
maki	m	makis
makila	m	makilas
makimono	m	makimonos
mal	m	maux
mal-jugé	m	mal-jugés
mal-logé	m	mal-logés
malabar	m	malabars
malabsorption	f	malabsorptions
malachite	f	malachites
malacologie	f	malacologies
malacoptérygien	m	malacoptérygiens
malacostracé	m	malacostracés
malade	m	malades
maladie	f	maladies
maladrerie	f	maladreries
maladresse	f	maladresses
malaga	m	malagas
malais	m	malais
malaise	f	malaises
malaise	m	malaises
malaisien	m	malaisiens
malaisienne	f	malaisiennes
malandre	f	malandres
malandrin	m	malandrins
malappris	m	malappris
malapprise	f	malapprises
malard	m	malards
malaria	f	malarias
malart	m	malarts
malaxage	m	malaxages
malaxation	f	malaxations
malaxeur	m	malaxeurs
malchance	f	malchances
malchanceux	m	malchanceux
malchanceuse	f	malchanceuses
maldonne	f	maldonnes
malentendant	m	malentendants
malentendante	f	malentendantes
malentendu	m	malentendus
malfaisance	f	malfaisances
malfaiteur	m	malfaiteurs
malfaitrice	f	malfaitrices
malfaçon	f	malfaçons
malformation	f	malformations
malfrat	m	malfrats
malheur	m	malheurs
malhonnêteté	f	malhonnêtetés
mali	m	malis
malice	f	malices
malien	m	maliens
malienne	f	maliennes
malignité	f	malignités
malines	f	malines
malinké	m	malinkés
malinois	m	malinois
malintentionné	m	malintentionnés
malle	f	malles
malle-poste	f	malles-poste
mallette	f	mallettes
mallophage	m	mallophages
malléabilisation	f	malléabilisations
malléabilité	f	malléabilités
malléination	f	malléinations
malléole	f	malléoles
malmenage	m	malmenages
malmignatte	f	malmignattes
malnutrition	f	malnutritions
malocclusion	f	malocclusions
malotru	m	malotrus
malotrue	f	malotrues
malpighie	f	malpighies
malposition	f	malpositions
malpropreté	f	malpropretés
malsonnance	f	malsonnances
malstrom	m	malstroms
malt	m	malts
maltage	m	maltages
maltais	m	maltais
maltaise	f	maltaises
maltaise	f	maltaises
maltase	f	maltases
malterie	f	malteries
malteur	m	malteurs
malthusianisme	m	malthusianismes
malthusien	m	malthusiens
malthusienne	f	malthusiennes
maltose	m	maltoses
maltraitance	f	maltraitances
maltraitement	m	maltraitements
maltôte	f	maltôtes
malus	m	malus
malvacée	f	malvacées
malveillance	f	malveillances
malveillant	m	malveillants
malveillante	f	malveillantes
malversation	f	malversations
malvoyant	m	malvoyants
malédiction	f	malédictions
maléfice	m	maléfices
malékisme	m	malékismes
mamamouchi	m	mamamouchis
maman	f	mamans
mambo	m	mambos
mamelle	f	mamelles
mamelon	m	mamelons
mamelonnage	m	mamelonnages
mamelouk	m	mamelouks
mameluk	m	mameluks
mamie	f	mamies
mamillaire	f	mamillaires
mamma	f	mamas
mammalogie	f	mammalogies
mammectomie	f	mammectomies
mammifère	m	mammifères
mammite	f	mammites
mammographie	f	mammographies
mammoplastie	f	mammoplasties
mammouth	m	mammouths
mammy	f	mammys
mamour	m	mamours
mamy	f	mamys
mana	m	manas
manade	f	manades
management	m	managements
manager	m	managers
manant	m	manants
manceau	f	manceaus
mancelle	f	mancelles
mancenille	f	mancenilles
mancenillier	m	mancenilliers
mancheron	m	mancherons
manchette	f	manchettes
manchon	m	manchons
manchonnage	m	manchonnages
manchonnement	m	manchonnements
manchot	m	manchots
manchote	f	manchotes
mancie	f	mancies
mancipation	f	mancipations
mandala	m	mandalas
mandale	f	mandales
mandant	m	mandants
mandante	f	mandantes
mandarin	m	mandarins
mandarinat	m	mandarinats
mandarine	f	mandarines
mandarinier	m	mandariniers
mandat	m	mandats
mandat-carte	m	mandats-cartes
mandat-contributions	m	mandats-contributions
mandat-lettre	m	mandats-lettres
mandatement	m	mandatements
mandchou	m	mandchous
mandchoue	f	mandchoues
mandement	m	mandements
mandibule	f	mandibules
mandingue	m	mandingues
mandoline	f	mandolines
mandore	f	mandores
mandorle	f	mandorles
mandragore	f	mandragores
mandrill	m	mandrills
mandrin	m	mandrins
mandrinage	m	mandrinages
manducation	f	manducations
mandéen	f	mandéens
mandéisme	m	mandéismes
maneton	m	manetons
manette	f	manettes
manga	m	mangas
manganate	m	manganates
manganine	f	manganines
manganèse	m	manganèses
mange-tout	m	mange-tout
mangeage	m	mangeages
mangeaille	f	mangeailles
mangement	m	mangements
mangeoire	f	mangeoires
mangerie	f	mangeries
mangeur	m	mangeurs
mangeuse	f	mangeuses
mangeure	f	mangeures
mangle	f	mangles
manglier	m	mangliers
mangonneau	m	mangonneaux
mangoustan	m	mangoustans
mangoustanier	m	mangoustaniers
mangouste	f	mangoustes
mangrove	f	mangroves
manguier	m	manguiers
mania	f	manias
maniabilité	f	maniabilités
maniage	m	maniages
maniaquerie	f	maniaqueries
manichordion	m	manichordions
manichéen	m	manichéens
manichéenne	f	manichéennes
manichéisme	m	manichéismes
manicle	f	manicles
manicorde	m	manicordes
manie	f	manies
maniement	m	maniements
manieur	m	manieurs
manieuse	f	manieuses
manifestant	m	manifestants
manifestante	f	manifestantes
manifestation	f	manif
manifeste	m	manifestes
manifesto	m	manifesti
manifold	m	manifolds
manigance	f	manigances
maniguette	f	maniguettes
manillon	m	manillons
manioc	m	maniocs
manipulateur	m	manipulateurs
manipulatrice	f	manipulatrices
manipulation	f	manip
manipule	m	manipules
manique	f	maniques
manitou	m	manitous
manivelle	f	manivelles
manière	f	manières
maniérisme	m	maniérismes
manne	f	mannes
mannequin	m	mannequins
mannite	f	mannites
mannitol	m	mannitols
mannose	m	mannoses
manocage	m	manocages
manodétendeur	m	manodétendeurs
manoeuvrabilité	f	manoeuvrabilités
manoeuvrage	m	manoeuvrages
manoeuvrier	m	manoeuvriers
manoeuvrière	f	manoeuvrières
manographe	m	manographes
manoir	m	manoirs
manomètre	m	manomètres
manométrie	f	manométries
manoquage	m	manoquages
manoque	f	manoques
manostat	m	manostats
manouvrier	m	manouvriers
manquant	m	manquants
manquante	f	manquantes
manquement	m	manquements
manqué	m	manqués
mansard	m	mansards
mansarde	f	mansardes
mansion	f	mansions
mansuétude	f	mansuétudes
mante	f	mantes
manteau	m	manteaux
mantelet	m	mantelets
mantelure	f	mantelures
mantelé	m	mantelés
mantille	f	mantilles
mantique	f	mantiques
mantisse	f	mantisses
mantra	m	mantra
manubrium	m	manubriums
manuel	m	manuels
manuelle	f	manuelles
manuelle	f	manuelles
manufacturation	f	manufacturations
manufacture	f	manufactures
manufacturier	m	manufacturiers
manufacturing	m	manufacturings
manumission	f	manumissions
manuscrit	m	manuscrits
manutention	f	manutentions
manuterge	m	manuterges
manuélisation	f	manuélisations
manzanilla	m	manzanillas
manège	m	manèges
manécanterie	f	manécanteries
maoïsme	m	maoïsmes
mappemonde	f	mappemondes
maque	f	maques
maquereau	m	maquereaux
maquerelle	f	maquerelles
maquereautage	m	maquereautages
maquerellage	m	maquerellages
maquerelle	f	maquerelles
maquette	f	maquettes
maqui	m	maquis
maquignon	m	maquignons
maquignonnage	m	maquignonnages
maquila	f	maquilas
maquillage	m	maquillages
maquille	f	maquilles
maquilleur	m	maquilleurs
maquilleuse	f	maquilleuses
maquis	m	maquis
maquisard	m	maquisards
maquée	f	maquées
mar	m	mars
marabout	m	marabouts
maraboutisme	m	maraboutismes
marais	m	marais
maranta	m	marantas
marante	f	marantes
marasme	m	marasmes
marasque	f	marasques
marasquin	m	marasquins
marathon	m	marathons
marathonien	m	marathoniens
maraud	m	marauds
maraude	f	maraudes
maraudage	m	maraudages
maraude	f	maraudes
maraudeur	m	maraudeurs
maraudeuse	f	maraudeuses
maravédis	m	maravédis
maraîchage	m	maraîchages
maraîcher	m	maraîchers
maraîchère	f	maraîchères
maraîchinage	m	maraîchinages
marbrage	m	marbrages
marbre	m	marbres
marbrerie	f	marbreries
marbreur	m	marbreurs
marbreuse	f	marbreuses
marbrier	m	marbriers
marbrière	f	marbrières
marbrière	f	marbrières
marbrure	f	marbrures
marbré	m	marbrés
marc	m	marcs
marcassin	m	marcassins
marcassite	f	marcassites
marcescence	f	marcescences
marchage	m	marchages
marchand	m	marchands
marchande	f	marchandes
marchandage	m	marchandages
marchandisation	f	marchandisations
marchandise	f	marchandises
marchantie	f	marchanties
marche	f	marches
marchepied	m	marchepieds
marcheur	m	marcheurs
marcheuse	f	marcheuses
marcheux	m	marcheux
marcheuse	f	marcheuses
marché	m	marchés
marchéage	m	marchéages
marconi	m	marconis
marcottage	m	marcottages
marcotte	f	marcottes
mardi	m	mardis
mare	f	mares
marelle	f	marelles
maremme	f	maremmes
marengo	m	marengos
marennes	f	marennes
mareyage	m	mareyages
mareyeur	m	mareyeurs
mareyeuse	f	mareyeuses
marfil	m	marfils
margaille	f	margailles
margarine	f	margarines
margay	m	margays
marge	f	marges
margeage	m	margeages
margelle	f	margelles
marginal	m	marginaux
marginale	f	marginales
marginalisation	f	marginalisations
marginalisme	m	marginalismes
marginalité	f	marginalités
margis	m	margis
margot	f	margots
margotin	m	margotins
margouillis	m	margouillis
margoulette	f	margoulettes
margoulin	m	margoulins
margousier	m	margousiers
margrave	m	margraves
margraviat	m	margraviats
marguerite	f	marguerites
marguillier	m	marguilliers
mari	m	maris
mariage	m	mariages
marie	f	maries
marie-jeanne	f	marie-jeanne
marieur	m	marieurs
marieuse	f	marieuses
marigot	m	marigots
marihuana	f	marihuanas
marijuana	f	marijuanas
marin	m	marins
marina	f	marinas
marinade	f	marinades
marinage	m	marinages
maringouin	m	maringouins
marinier	m	mariniers
marinière	f	marinières
marinisme	m	marinismes
marinière	f	marinières
mariol	f	mariols
mariole	f	marioles
marionnette	f	marionnettes
marisque	f	marisques
mariste	m	maristes
maritime	m	maritimes
maritorne	f	maritornes
marivaudage	m	marivaudages
marié	m	mariés
mariée	f	mariées
marjolaine	f	marjolaines
mark	m	marks
marka	f	markas
marketing	m	marketings
marketplace	f	marketplaces
marli	m	marlis
marlou	m	marlous
marmaille	f	marmailles
marmelade	f	marmelades
marmenteau	m	marmenteaux
marmitage	m	marmitages
marmite	f	marmites
marmiton	m	marmitons
marmitonnage	m	marmitonnages
marmitée	f	marmitées
marmonnement	m	marmonnements
marmorisation	f	marmorisations
marmot	m	marmots
marmottage	m	marmottages
marmotte	f	marmottes
marmottement	m	marmottements
marmotteur	m	marmotteurs
marmotteuse	f	marmotteuses
marmouset	m	marmousets
marnage	m	marnages
marne	f	marnes
marneur	m	marneurs
marneuse	f	marneuses
marnière	f	marnières
marocain	m	marocains
marocaine	f	marocaines
maroilles	m	maroilles
maroquin	m	maroquins
maroquinage	m	maroquinages
maroquinerie	f	maroquineries
maroquinier	m	maroquiniers
maroquinière	f	maroquinières
marotte	f	marottes
marouette	f	marouettes
marouflage	m	marouflages
maroute	f	maroutes
marquage	m	marquages
marque	f	marques
marqueterie	f	marqueteries
marqueteur	m	marqueteurs
marqueur	m	marqueurs
marqueur	f	marqueurs
marqueuse	f	marqueuses
marquis	m	marquis
marquise	f	marquises
marquisat	m	marquisats
marquise	f	marquises
marquoir	m	marquoirs
marrade	f	marrades
marraine	f	marraines
marrant	m	marrants
marrante	f	marrantes
marron	m	marrons
marronnage	m	marronnages
marronnier	m	marronniers
marrube	m	marrubes
mars	m	mars
marsault	m	marsaults
marseillais	m	marseillais
marseillaise	f	marseillaises
marsouin	m	marsouins
marsouinage	m	marsouinages
marsupial	m	marsupiaux
marsupiale	f	marsupiales
marsupialisation	f	marsupialisations
martagon	m	martagons
marte	f	martes
marteau	m	marteaux
martel	m	martels
martelage	m	martelages
marteleur	m	marteleurs
martellement	m	martellements
martelé	m	martelés
martensite	f	martensites
martien	m	martiens
martienne	f	martiennes
martin	m	martins
martin-pêcheur	m	martins-pêcheurs
martinet	m	martinets
martingale	f	martingales
martini	m	martini
martiniquais	m	martiniquais
martiniquaise	f	martiniquaises
martre	f	martres
martyr	m	martyrs
martyre	f	martyres
martyre	m	martyres
martyrisation	f	martyrisations
martyrium	m	martyriums
martyrologe	m	martyrologes
martèlement	m	martèlements
marxien	m	marxiens
marxienne	f	marxiennes
marxisant	m	marxisants
marxisation	f	marxisations
marxisme	m	marxismes
maryland	m	marylands
marâtre	f	marâtres
marécage	m	marécages
maréchal	m	maréchaux
maréchale	f	maréchales
maréchal-ferrant	m	maréchaux-ferrants
maréchalat	m	maréchalats
maréchale	f	maréchales
maréchalerie	f	maréchaleries
maréchaussée	f	maréchaussées
marée	f	marées
marégraphe	m	marégraphes
maréomètre	m	maréomètres
mas	m	mas
mascara	m	mascaras
mascarade	f	mascarades
mascaret	m	mascarets
mascaron	m	mascarons
mascotte	f	mascottes
masculin	m	masculins
masculinisation	f	masculinisations
masculinité	f	masculinités
maser	m	masers
maskinongé	m	maskinongés
masochisme	m	masochismes
masquage	m	masquages
masque	m	masques
massacre	m	massacres
massacreur	m	massacreurs
massage	m	massages
masse	f	masses
masselotte	f	masselottes
massement	m	massements
massepain	m	massepains
massette	f	massettes
masseur	m	masseurs
masseuse	f	masseuses
massicot	m	massicots
massicotage	m	massicotages
massier	m	massiers
massière	f	massières
massif	m	massifs
massification	f	massifications
massivité	f	massivités
massorah	f	massorahs
massue	f	massues
massé	m	massés
masséter	m	masséters
mastaba	m	mastabas
mastectomie	f	mastectomies
master	m	master
mastic	m	mastics
masticage	m	masticages
masticateur	m	masticateurs
mastication	f	mastications
masticatoire	m	masticatoires
mastiff	m	mastiffs
mastiquage	m	mastiquages
mastite	f	mastites
mastoc	m	mastocs
mastodonte	m	mastodontes
mastologie	f	mastologies
mastoïdite	f	mastoïdites
mastroquet	m	mastroquets
masturbation	f	masturbations
mastère	m	mastères
masure	f	masures
masurium	m	masuriums
mat	m	mats
matador	m	matadors
mataf	m	matafs
matage	m	matages
matamore	m	matamores
match	m	matches
matchage	m	matchages
matefaim	m	matefaims
matelas	m	matelas
matelassage	m	matelassages
matelassier	m	matelassiers
matelassière	f	matelassières
matelot	m	matelots
matelote	f	matelotes
maternage	m	maternages
maternelle	f	maternelles
maternisation	f	maternisations
maternité	f	maternités
mateur	m	mateurs
math	f	math
matheux	m	matheux
matheuse	f	matheuses
mathieu	m	mathieux
mathurin	m	mathurins
mathusalem	m	mathusalems
mathématicien	m	mathématiciens
mathématicienne	f	mathématiciennes
mathématique	f	math..
mathématisation	f	mathématisations
mathématisme	m	mathématismes
matin	m	matins
matine	f	matines
matinière	f	matinières
matinée	f	matinées
matissage	m	matissages
matité	f	matités
matière	f	matières
matoir	m	matoirs
matois	m	matois
matoise	f	matoises
matou	m	matous
matraquage	m	matraquages
matraque	f	matraques
matraqueur	m	matraqueurs
matras	m	matras
matriarcat	m	matriarcats
matricaire	f	matricaires
matrice	f	matrices
matriçage	m	matriçages
matrone	f	matrones
mattage	m	mattages
matte	f	mattes
matthiole	f	matthioles
maturation	f	maturations
maturité	f	maturités
maté	m	matés
matérialisation	f	matérialisations
matérialisme	m	matérialismes
matérialité	f	matérialités
matériau	m	matériaux
matériel	m	matériels
matérielle	f	matérielles
maubèche	f	maubèches
maudit	m	maudits
maudite	f	maudites
maugréement	m	maugréements
maugrément	m	maugréments
maurandie	f	maurandies
mauresque	f	mauresques
maurelle	f	maurelles
mauresque	f	mauresques
mauricien	m	mauriciens
mauricienne	f	mauriciennes
mauritanien	m	mauritaniens
mauritanienne	f	mauritaniennes
mauser	m	mausers
mausolée	m	mausolées
maussaderie	f	maussaderies
mauvais	m	mauvais
mauvaise	f	mauvaises
mauvaiseté	f	mauvaisetés
mauviette	f	mauviettes
mauvis	m	mauvis
mauvéine	f	mauvéines
maxillaire	m	maxillaires
maxille	m	maxilles
maximale	f	maximales
maximalisation	f	maximalisations
maximalisme	m	maximalismes
maximation	f	maximations
maxime	f	maximes
maximisation	f	maximisations
maximum	m	max
maxwell	m	maxwells
maye	f	mayes
mayen	m	mayens
mayonnaise	f	mayonnaises
mazagran	m	mazagrans
mazdéisme	m	mazdéismes
mazette	f	mazettes
mazout	m	mazouts
mazoutage	m	mazoutages
mazurka	f	mazurkas
maçon	m	maçons
maçonnage	m	maçonnages
maçonnerie	f	maçonneries
maître	m	maîtres
maîtresse	f	maîtresses
maître-assistant	m	maîtres-assistants
maître-auxiliaire	m	maîtres-auxiliaires
maîtresse	f	maîtresses
maîtrise	f	maîtrises
maïa	m	maïas
maïeur	m	maïeurs
maïeutique	f	maïeutiques
maïolique	f	maïoliques
maïs	m	maïs
maïserie	f	maïseries
maïzena	f	maïzenas
mea-culpa	m	mea-culpa
mec	m	mecs
meccano	m	meccanos
mechta	f	mechtas
mecton	m	mectons
medersa	f	medersas
media	m	medias
meeting	m	meetings
meilleur	m	meilleurs
meilleure	f	meilleures
meistre	m	meistres
melchior	m	melchiors
mellification	f	mellifications
mellifère	m	mellifères
mellite	m	mellites
mellâh	m	mellâhs
melon	m	melons
melonnière	f	melonnières
melonnée	f	melonnées
melting-pot	m	melting-pot
membrane	f	membranes
membranule	f	membranules
membre	m	membres
membron	m	membrons
membrure	f	membrures
memento	m	mementos
memorandum	m	memorandums
menace	f	menaces
mendiant	m	mendiants
mendiante	f	mendiantes
mendicité	f	mendicités
mendigot	m	mendigots
mendigote	f	mendigotes
mendélisme	m	mendélismes
mendélévium	m	mendéléviums
meneau	m	meneaux
meneur	m	meneurs
meneuse	f	meneuses
menhir	m	menhirs
menin	m	menins
menine	f	menines
menottage	m	menottages
menotte	f	menottes
mense	f	menses
mensonge	m	mensonges
menstruation	f	menstruations
menstrue	f	menstrues
mensualisation	f	mensualisations
mensualité	f	mensualités
mensuel	m	mensuels
mensuration	f	mensurations
mental	m	mentals
mentalisme	m	mentalismes
mentalité	f	mentalités
menterie	f	menteries
menteur	m	menteurs
menteuse	f	menteuses
menthe	f	menthes
menthol	m	menthols
mention	f	mentions
mentisme	m	mentismes
menton	m	mentons
mentonnet	m	mentonnets
mentonnière	f	mentonnières
mentor	m	mentors
menu	m	menus
menuet	m	menuets
menuisage	m	menuisages
menuise	f	menuises
menuiserie	f	menuiseries
menuisier	m	menuisiers
menuisière	f	menuisières
menée	f	menées
mer	f	mers
mercanti	m	mercantis
mercantilisation	f	mercantilisations
mercantilisme	m	mercantilismes
mercaptan	m	mercaptans
mercaticien	m	mercaticiens
mercatique	f	mercatiques
mercerie	f	merceries
mercerisage	m	mercerisages
mercerisation	f	mercerisations
merchandising	m	merchandisings
merci	m	mercis
mercier	m	merciers
mercière	f	mercières
mercredi	m	mercredis
mercure	m	mercures
mercurescéine	f	mercurescéines
mercurochrome	m	mercurochromes
merdaillon	m	merdaillons
merde	f	merdes
merdeux	m	merdeux
merdeuse	f	merdeuses
merdier	m	merdiers
merdocratie	f	merdocraties
merdoiement	m	merdoiements
merdouillage	m	merdouillages
merguez	f	merguez
meringage	m	meringages
meringuage	m	meringuages
meringue	f	meringues
merise	f	merises
merisier	m	merisiers
merl	m	merls
merlan	m	merlans
merle	m	merles
merleau	m	merleaus
merlette	f	merlettes
merlin	m	merlins
merlon	m	merlons
merlot	m	merlots
merlu	m	merlus
merluche	f	merluches
merlus	m	merlus
merrain	m	merrains
merveille	f	merveilles
merveilleux	m	merveilleux
mesa	f	mesas
mescaline	f	mescalines
mesclun	m	mescluns
mesmérisme	m	mesmérismes
mesquinerie	f	mesquineries
mess	m	mess
message	m	mp
messager	m	messagers
messagère	f	messagères
messagerie	f	messageries
messe	f	messes
messer	m	messers
messianisme	m	messianismes
messidor	m	messidors
messie	m	messies
messier	m	messiers
messin	m	messins
messine	f	messines
messire	m	messires
mestrance	f	mestrances
mestre	m	mestres
mesurage	m	mesurages
mesure	f	mesures
mesureur	m	mesureurs
mets	m	mets
metteur	m	metteurs
metteuse	f	metteuses
meublage	m	meublages
meuble	m	meubles
meublement	m	meublements
meublé	m	meublés
meuf	f	meufs
meuglement	m	meuglements
meulage	m	meulages
meule	f	meules
meulette	f	meulettes
meulier	m	meuliers
meulière	f	meulières
meulière	f	meulières
meulon	m	meulons
meunerie	f	meuneries
meunier	m	meuniers
meunière	f	meunières
meunière	f	meunières
meurette	f	meurettes
meursault	m	meursault
meurtre	m	meurtres
meurtrier	m	meurtriers
meurtrière	f	meurtrières
meurtrissure	f	meurtrissures
meurtrière	f	meurtrières
meusien	m	meusiens
meusienne	f	meusiennes
meute	f	meutes
mexicain	m	mexicains
mexicaine	f	mexicaines
mexicanisation	f	mexicanisations
mezzanine	f	mezzanines
mezzo-tinto	m	mezzo-tinto
mi	m	mi
mi-août	f	mi-aoûts
mi-avril	f	mi-avrils
mi-bas	m	mi-bas
mi-carême	f	mi-carêmes
mi-décembre	f	mi-décembres
mi-février	f	mi-févriers
mi-janvier	f	mi-janviers
mi-juillet	f	mi-juillets
mi-juin	f	mi-juins
mi-mai	f	mi-mais
mi-mars	f	mi-mars
mi-novembre	f	mi-novembres
mi-octobre	f	mi-octobres
mi-septembre	f	mi-septembres
mi-temps	f	mi-temps
miam-miam	m	miam-miams
miaou	m	miaous
miasme	m	miasmes
miaulement	m	miaulements
mica	m	micas
micaschiste	m	micaschistes
micelle	f	micelles
miche	f	miches
micheline	f	michelines
micheton	m	michetons
michetonnage	m	michetonnages
micmac	m	micmacs
micocoulier	m	micocouliers
micoquien	m	micoquiens
micro	m	micros
micro-informatique	f	micro-informatiques
micro-ordinateur	m	micro-ordinateurs
micro-organisme	m	micro-organismes
micro-électronique	f	micro-électroniques
microanalyse	f	microanalyses
microbalance	f	microbalances
microbe	m	microbes
microbicide	m	microbicides
microbille	f	microbilles
microbiologie	f	microbiologies
microbus	m	microbus
microcalorimètre	m	microcalorimètres
microcalorimétrie	f	microcalorimétries
microcassette	f	microcassettes
microchimie	f	microchimies
microchirurgie	f	microchirurgies
microcinéma	m	microcinémas
microcircuit	m	microcircuits
microclimat	m	microclimats
microcline	m	microclines
microcopie	f	microcopies
microcoque	m	microcoques
microcosme	m	microcosmes
microcristal	m	microcristaux
microcéphalie	f	microcéphalies
microdissection	f	microdissections
microdécision	f	microdécisions
microfichage	m	microfichages
microfiche	f	microfiches
microfilm	m	microfilms
microfilmage	m	microfilmages
microflore	f	microflores
microfractographie	f	microfractographies
microglie	f	microglies
microglossaire	m	microglossaires
micrographie	f	micrographies
microlithe	m	microlithes
micromanipulateur	m	micromanipulateurs
micromanipulation	f	micromanipulations
microminiaturisation	f	microminiaturisations
micromodule	m	micromodules
micromètre	m	micromètres
micrométrie	f	micrométries
micrométéorite	f	micrométéorites
micron	m	microns
micronisation	f	micronisations
micronésien	m	micronésiens
microphage	m	microphages
microphone	m	microphones
microphotographie	f	microphotographies
microphysique	f	microphysiques
micropodiforme	m	micropodiformes
microprocesseur	m	microprocesseurs
microprogrammation	f	microprogrammations
microscope	m	microscopes
microseconde	f	microsecondes
microsillon	m	microsillons
miction	f	mictions
midi	m	midis
midinette	f	midinettes
midrash	m	midrashs
midship	m	midships
midshipman	m	midshipmans
mie	f	mies
miel	m	miels
miellat	m	miellats
miellée	f	miellées
mien	m	miens
miette	f	miettes
mieux	m	mieux
mieux-être	m	mieux-être
migmatite	f	migmatites
mignardise	f	mignardises
mignon	m	mignons
mignonne	f	mignonnes
mignonne	f	mignonnes
mignonnerie	f	mignonneries
mignonnette	f	mignonnettes
mignotage	m	mignotages
migraine	f	migraines
migraineux	m	migraineux
migraineuse	f	migraineuses
migrant	m	migrants
migrante	f	migrantes
migrateur	m	migrateurs
migratrice	f	migratrices
migration	f	migrations
mijaurée	f	mijaurées
mijotage	m	mijotages
mijotement	m	mijotements
mikado	m	mikados
mil	m	mils
milady	f	miladys
milan	m	milans
milanais	m	milanais
milanaise	f	milanaises
mildiou	m	mildious
mile	m	miles
miliaire	f	miliaires
milice	f	milices
milicien	m	miliciens
milicienne	f	miliciennes
milieu	m	milieux
militaire	m	militaires
militance	f	militances
militant	m	militants
militante	f	militantes
militantisme	m	militantismes
militarisation	f	militarisations
militarisme	m	militarismes
milk-bar	m	milk-bars
millage	m	millages
millas	m	millas
millasse	f	millasses
mille	m	mille
mille-pattes	m	mille-pattes
mille-pertuis	m	mille-pertuis
mille-raies	m	mille-raies
millefeuille	m	millefeuilles
millepertuis	m	millepertuis
millerandage	m	millerandages
millet	m	millets
milliampère	m	milliampères
milliampèremètre	m	milliampèremètres
milliard	m	milliards
millibar	m	millibars
millier	m	milliers
milligramme	m	mg
millilitre	m	millilitres
millimètre	m	millimètres
milliseconde	f	millisecondes
millithermie	f	millithermies
millivolt	m	millivolts
millivoltmètre	m	millivoltmètres
millénaire	m	millénaires
millénarisme	m	millénarismes
millénium	m	milléniums
millépore	m	millépores
millésimage	m	millésimages
millésime	m	millésimes
milord	m	milords
milouin	m	milouins
mimi	m	mimis
mimique	f	mimiques
mimiquerie	f	mimiqueries
mimodrame	m	mimodrames
mimolette	f	mimolettes
mimologie	f	mimologies
mimosa	m	mimosas
mimosacée	f	mimosacées
mimosée	f	mimosées
mimétisme	m	mimétismes
min	m	min
minage	m	minages
minahouet	m	minahouets
minaret	m	minarets
minauderie	f	minauderies
minaudier	m	minaudiers
minaudière	f	minaudières
minbar	m	minbars
minceur	f	minceurs
mindel	m	mindels
